j,TOLLFREE,Company,Title,First Name,Last Name,Address,City,State,Zip,Z4,Carrier Route,Phone Number,Primary SIC Code,County,Number of Employees,Sales Volume,Fax,Website Available,Primary SIC Code Description
j,855-475-3060,NEW SONG COMMUNITY CORP,EXECUTIVE DIRECTOR,ROBYE,WALLACE,163 SAINT NICHOLAS AVE STE B,NEW YORK,NY,10026,1226,C041,2122223256,832218,NEW YORK,5 to 9,Unknown,,NEWSONGHARLEM.COM,Social Service & Welfare Organizations
j,855-475-3060,O & CO USA,MANAGER,ROSE,MALINDRETOS,52 VANDERBILT AVE RM 2007,NEW YORK,NY,10017,3872,C049,2129830028,549910,NEW YORK,5 to 9,$500000 to $1 million,,OLIVIERSANDCO.COM,Food Specialties-Retail
j,855-475-3060,KSW MECHANICAL,,,,469 WEST ST,NEW YORK,NY,10014,2063,C007,2122421209,152103,NEW YORK,5 to 9,$2.5 to 5 million,,,General Contractors
j,855-475-3060,A & I 24 HOUR PLUMBING,OWNER,JORDAN,JONES,121 VARICK ST,NEW YORK,NY,10013,1408,C010,2129371116,171105,NEW YORK,5 to 9,$1 to 2.5 million,,,Plumbing Contractors
j,855-475-3060,REDWALL PARTNERS,,,,45 ROCKEFELLER PLZ,NEW YORK,NY,10111,100,C010,2123327801,628203,NEW YORK,5 to 9,$2.5 to 5 million,,RPCINT.CO.UK,Financial Advisory Services
j,855-475-3060,GRAND BOKY RESTAURANT INC,,,,214 GRAND ST,NEW YORK,NY,10013,4397,C002,2122199228,581208,NEW YORK,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,MARTIN BROTHERS WINE & SPIRITS,MANAGER,MICHAEL,MARTIN,2781 BROADWAY,NEW YORK,NY,10025,2828,C114,2122228218,592102,NEW YORK,10 to 19,$2.5 to 5 million,2122226545,MARTINBROTHERSWINE.COM,Liquors-Retail
j,855-475-3060,HIRO HISA,OWNER,HIROHISA,HAYASHI,73 THOMPSON ST,NEW YORK,NY,10012,5116,C029,2129251613,581208,NEW YORK,5 to 9,$500000 to $1 million,,HIROHISA-NYC.COM,Restaurants
j,855-475-3060,SOLUTION POINT INTL INC,PRESIDENT,STEPHEN,MALONEY,415 MADISON AVE FL 11,NEW YORK,NY,10017,7930,C005,2124036800,738102,NEW YORK,10 to 19,Unknown,,SOLUTIONPOINT-INTL.COM,Security Guard & Patrol Service
j,855-475-3060,WTW ASSOCIATES INC,PRESIDENT,WARREN,WASP,201 E 42ND ST RM 2808,NEW YORK,NY,10017,5704,C080,2129726990,736105,NEW YORK,5 to 9,$500000 to $1 million,2122970546,,Executive Search Consultants
j,855-475-3060,NEW LIFE OF NEW YORK CITY INC,,,,66 CLINTON ST,NEW YORK,NY,10002,2401,C011,2122538953,832218,NEW YORK,5 to 9,Unknown,,,Social Service & Welfare Organizations
j,855-475-3060,CLIFFORD PETERS INSURANCE,OWNER,CLIFFORD,PETERS,405 PARK AVE,NEW YORK,NY,10022,4405,C289,2123556700,641112,NEW YORK,5 to 9,$500000 to $1 million,,,Insurance
j,855-475-3060,STUART WEITZMAN,,,,118 SPRING ST FL 2,NEW YORK,NY,10012,3853,C004,2122263440,566101,NEW YORK,5 to 9,$500000 to $1 million,,STUARTWEITZMAN.COM,Shoes-Retail
j,855-475-3060,QUENNELL-ROTHSCHILD & PARTNERS,OWNER,NICHOLAS,QUENNELL,118 W 22ND ST STE 1200,NEW YORK,NY,10011,6514,C018,2129293330,78103,NEW YORK,10 to 19,$2.5 to 5 million,,QRPARTNERS.COM,Landscape Designers
j,855-475-3060,PARK AVE CTR FOR SKN LSR SRGRY,,,,1040 PARK AVE,NEW YORK,NY,10028,1032,C095,2128619600,801101,NEW YORK,5 to 9,$1 to 2.5 million,,,Physicians & Surgeons
j,855-475-3060,TWENTY FOUR SEVEN REAL MEDIA,,,,132 W 31ST ST,NEW YORK,NY,10001,3406,C052,2122792283,731103,NEW YORK,5 to 9,$1 to 2.5 million,,,Advertising-Directory & Guide
j,855-475-3060,WETHERLY FASHION GROUP,PRESIDENT,SONYA,AUVARAY,580 BROADWAY RM 600,NEW YORK,NY,10012,3258,C027,2129666467,562101,NEW YORK,5 to 9,$1 to 2.5 million,,WETHERLYFASHIONGROUP.COM,Women's Apparel-Retail
j,855-475-3060,STREET WISE SECURITY,,,,134 W 32ND ST,NEW YORK,NY,10001,,C021,2123301843,738102,NEW YORK,5 to 9,Less than $500000,,,Security Guard & Patrol Service
j,855-475-3060,FIREFORLESS.COM,MANAGER,JOSEPH,YAKUEL,415 E 37TH ST,NEW YORK,NY,10016,3200,C046,8773778133,502310,NEW YORK,5 to 9,$10 to 20 million,,,Fireplace Equipment-Wholesale
j,855-475-3060,RAGA RESOURCES INC,,,,502 PARK AVE,NEW YORK,NY,10022,1108,C452,2123553286,874212,NEW YORK,5 to 9,$1 to 2.5 million,,,Energy Conservation & Mgmt Consultants
j,855-475-3060,HURRY DATE LLC,FINANCE EXECUTIVE,LUCEL,PARAGAS,122 W 27TH ST FL 12,NEW YORK,NY,10001,6227,C043,6464358264,729926,NEW YORK,10 to 19,Unknown,,HURRYDATE.COM,Dating Services
j,855-475-3060,DERVISH TURKISH RESTAURANT,OWNER,SALIM,GORUR,146 W 47TH ST,NEW YORK,NY,10036,1502,C049,2129970070,581208,NEW YORK,10 to 19,$500000 to $1 million,2123029022,,Restaurants
j,855-475-3060,TOWERS IVY,,,,350 W 43RD ST,NEW YORK,NY,10036,6454,C052,2129561117,723119,NEW YORK,5 to 9,Less than $500000,,,Spas-Beauty & Day
j,855-475-3060,CHADI & CHADI,,,,928 BROADWAY STE 805,NEW YORK,NY,10010,8127,C102,2125294900,801101,NEW YORK,10 to 19,$1 to 2.5 million,,,Physicians & Surgeons
j,855-475-3060,PARISH-CALVARY/ST GEORGES IN,RELIGIOUS LEADER,GREGORY,BREWER,209 E 16TH ST,NEW YORK,NY,10003,3702,C023,6467234178,866107,NEW YORK,10 to 19,Unknown,,CALVARYSTGEORGES.ORG,Churches
j,855-475-3060,MIDTOWN SEAFOOD CORP,OWNER,JOSEPH,ENEA,940 1ST AVE,NEW YORK,NY,10022,6459,C152,2127581525,542101,NEW YORK,10 to 19,$2.5 to 5 million,2126887536,PISACANEFISHANDSEAFOOD.COM,Seafood-Retail
j,855-475-3060,DI PROPERTY MGMT CO,,,,605 MADISON AVE,NEW YORK,NY,10022,1900,C218,2123191617,653108,NEW YORK,5 to 9,$1 to 2.5 million,,,Real Estate Management
j,855-475-3060,ARTIES HARDWARE & LOCKSMITH,PRESIDENT,AARON,HOTZ,320 W 17TH ST,NEW YORK,NY,10011,5007,C017,2122559442,769962,NEW YORK,5 to 9,$1 to 2.5 million,,,Locks & Locksmiths
j,855-475-3060,HORIZEN VENTURES MANAGEMENT CO,,,,161 W 54TH ST,NEW YORK,NY,10019,5322,C036,2124893929,874130,NEW YORK,5 to 9,$2.5 to 5 million,,,Management Services
j,855-475-3060,THOMPSON WIGDOR & GILLY LLP,PARTNER,SCOTT,GILLY,85 5TH AVE FL 5,NEW YORK,NY,10003,3019,C113,2123521881,811103,NEW YORK,10 to 19,$1 to 2.5 million,,,Attorneys
j,855-475-3060,CLICK SPRING,MANAGER,ROBIN,JACOBS,200 LEXINGTON AVE RM 1318,NEW YORK,NY,10016,6255,C073,2122200962,871209,NEW YORK,10 to 19,$2.5 to 5 million,2126835005,CLICKSPRINGDESIGN.COM,Architectural Designers
j,855-475-3060,ALMA,,,,2735 BROADWAY,NEW YORK,NY,10025,3940,C107,2126781111,581208,NEW YORK,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,COSMOS GREEK AMERICAN PRINTING,,,,207 W 25TH ST,NEW YORK,NY,10001,7119,C022,2129244165,275202,NEW YORK,5 to 9,$500000 to $1 million,,,Printers (Mfrs)
j,855-475-3060,IDA IRELAND,EXECUTIVE VICE PRESIDENT,PATRICK,HOWLIN,345 PARK AVE STE 1704,NEW YORK,NY,10154,1700,C344,2127504300,972101,NEW YORK,10 to 19,Unknown,2127507357,IDAIRELAND.COM,Federal Government-International Affairs
j,855-475-3060,O'NEILL MC VOY ARCHITECTS,,,,277 BROADWAY STE 1606,NEW YORK,NY,10007,2006,C008,6467418946,871202,NEW YORK,5 to 9,$1 to 2.5 million,,,Architects
j,855-475-3060,MT SINAI SURGERY,,,,5 E 98TH ST,NEW YORK,NY,10029,6501,C036,2122417646,801104,NEW YORK,10 to 19,$1 to 2.5 million,,MOUNTSINAI.ORG,Clinics
j,855-475-3060,ST IGNATIUS,RELIGIOUS LEADER,WALTER,MODRYS,53 E 83RD ST,NEW YORK,NY,10028,853,C094,2122886200,866107,NEW YORK,10 to 19,Unknown,2127174820,,Churches
j,855-475-3060,GO VAN RENTALS,,,,10 3RD AVE,NEW YORK,NY,10003,,C115,9173346386,751402,NEW YORK,5 to 9,$1 to 2.5 million,,GOVANRENTALS.COM,Vans-Renting & Leasing
j,855-475-3060,DIRTY BIRD TO GO,OWNER,JOSEPH,CIRIELLO,204 W 14TH ST FRNT 3,NEW YORK,NY,10011,7221,C041,2126204836,581208,NEW YORK,10 to 19,$1 to 2.5 million,,DIRTYBIRDTOGO.COM,Restaurants
j,855-475-3060,CONDE & GLASER,,,,291 BROADWAY FL 17,NEW YORK,NY,10007,1855,C018,2123859300,811103,NEW YORK,5 to 9,$500000 to $1 million,,STOSPO.COM,Attorneys
j,855-475-3060,JEZEBEL,OWNER,ALBERTA,WRIGHT,630 9TH AVE FRNT 4,NEW YORK,NY,10036,4753,C040,2125821045,581208,NEW YORK,10 to 19,$500000 to $1 million,,,Restaurants
j,855-475-3060,VIVIEN I STARK LAW OFFICES,,,,370 LEXINGTON AVE RM 901,NEW YORK,NY,10017,6588,C025,2123491600,811113,NEW YORK,5 to 9,$500000 to $1 million,,VSTARKLAW.COM,Legal Service Plans
j,855-475-3060,GILDER LEHERMAN INSTITUTE,EXECUTIVE DIRECTOR,LESLEY,HERRMANN,49 W 45TH ST FL 6,NEW YORK,NY,10036,4603,C035,6463669666,829929,NEW YORK,10 to 19,Unknown,6463669669,GILDERLEHRMAN.ORG,Educational Service-Business
j,855-475-3060,MULLER & ASSOC INC,OWNER,SONJA,MULLER,1 PENN PLZ # 9,NEW YORK,NY,10119,2,C034,2123324976,736105,NEW YORK,10 to 19,$1 to 2.5 million,2123324978,,Executive Search Consultants
j,855-475-3060,SILVERJET,MANAGER,HEATHER,WALTERS,126 5TH AVE FL 7,NEW YORK,NY,10011,5626,C087,2126751600,451201,NEW YORK,5 to 9,$2.5 to 5 million,,,Airline Companies
j,855-475-3060,WINE & SPIRITS MAGAZINE,OWNER,JOSH,GREENE,2 W 32ND ST STE 601,NEW YORK,NY,10001,3834,C017,2126954660,272102,NEW YORK,5 to 9,$2.5 to 5 million,,WINEANDSPIRITSMAGAZINE.COM,Publishers-Periodical (Mfrs)
j,855-475-3060,WOLF ARNOLD & KNOLL,PARTNER,LAWRENCE,KNOLL,590 MADISON AVE,NEW YORK,NY,10022,2524,C317,2125214410,811103,NEW YORK,5 to 9,$500000 to $1 million,,LEGALTRANSNATIONAL.COM,Attorneys
j,855-475-3060,DESIGN JOYCE FRANCIS,,,,315 E 106TH ST,NEW YORK,NY,10029,4836,C027,2124106224,731901,NEW YORK,5 to 9,$1 to 2.5 million,,,Display Designers & Producers
j,855-475-3060,JIMMY'S CORNER,OWNER,JIMMIE,GLEM,140 W 44TH ST,NEW YORK,NY,10036,4046,C048,2129447819,581208,NEW YORK,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,PIZZA VINOTECA LLC,,,,1325 5TH AVE,NEW YORK,NY,10029,2660,C014,2122890848,581208,NEW YORK,10 to 19,$500000 to $1 million,,,Restaurants
j,855-475-3060,SOCIETY LEAGUE PENSION-HEALTH,ADMINISTRATOR,JOHN,EVERSON,1501 BROADWAY STE 1701,NEW YORK,NY,10036,5600,C021,2128698129,641112,NEW YORK,10 to 19,$1 to 2.5 million,2123026195,,Insurance
j,855-475-3060,CITIGROUP FOUNDATION,,,,12TH FL,NEW YORK,NY,10022,,,2125722642,799701,NEW YORK,5 to 9,$500000 to $1 million,,,Recreation Centers
j,855-475-3060,TREVOR DAY SCHOOL,,,,566 COLUMBUS AVE,NEW YORK,NY,10024,2404,C041,2128773317,821103,NEW YORK,10 to 19,Unknown,,,Schools
j,855-475-3060,N9,OWNER,MARK,LEDZIAN,245 W 29TH ST RM 1604,NEW YORK,NY,10001,5217,C015,2125634589,781211,NEW YORK,5 to 9,$1 to 2.5 million,2128685915,,Video Production & Taping Service
j,855-475-3060,FULL MOON ACUPUNCTURE PC,,,,1600 YORK AVE,NEW YORK,NY,10028,6248,C028,2127341459,801104,NEW YORK,5 to 9,$1 to 2.5 million,,,Clinics
j,855-475-3060,RAY'S BEAUTY SUPPLIES INC,OWNER,JAY JAY,JEROME,721 8TH AVE,NEW YORK,NY,10036,7096,C029,2127570175,723106,NEW YORK,5 to 9,Less than $500000,2124598918,RAYBEAUTY.COM,Beauty Salons
j,855-475-3060,COLUMBIA UNIV-SCH CONTINUING,PRINCIPAL,FRANK,WOLF,2970 BROADWAY,NEW YORK,NY,10027,6939,C020,2128543771,822101,NEW YORK,10 to 19,Unknown,,,Schools-Universities & Colleges Academic
j,855-475-3060,MUELLER CLAUS,EXECUTIVE DIRECTOR,CLAUS,MUELLER,420 E 64TH ST,NEW YORK,NY,10065,7853,C622,2127591351,801101,NEW YORK,5 to 9,$1 to 2.5 million,,,Physicians & Surgeons
j,855-475-3060,EZPAWN,PRESIDENT,DAVID,KAMINSKYA,1878 LEXINGTON AVE FRNT 1,NEW YORK,NY,10035,4732,C001,2128280200,593229,NEW YORK,5 to 9,Less than $500000,,EZPAWN.COM,Pawnbrokers
j,855-475-3060,MELVYN R LEVENTHAL,OTHER,MELVYN R,LEVENTHAL,488 MADISON AVE # 1100,NEW YORK,NY,10022,5720,C332,2129350800,811103,NEW YORK,5 to 9,$500000 to $1 million,,WWW.MLEVENTHAL.COM,Attorneys
j,855-475-3060,PLANET TRAVEL & TOURS INC,OWNER,HARSHAD,SAKARIA,362 5TH AVE STE 903,NEW YORK,NY,10001,2252,C025,2128687600,472402,NEW YORK,10 to 19,$1 to 2.5 million,2128685954,PLANETTRAVELSTOURS.COM,Travel Agencies & Bureaus
j,855-475-3060,PRINCE STREET PIZZA,OWNER,FRANK,MORANO,27 PRINCE ST FRNT A,NEW YORK,NY,10012,3588,C021,2129664100,581222,NEW YORK,5 to 9,Less than $500000,,PRINCESTPIZZA.COM,Pizza
j,855-475-3060,NEW YORK WINE EXCHANGE,OWNER,DEBORAH,CUTTO,9 BROADWAY,NEW YORK,NY,10004,1006,C003,2124222222,592102,NEW YORK,5 to 9,$1 to 2.5 million,2124222243,NYWINEEXCHANGE.COM,Liquors-Retail
j,855-475-3060,JUN WANG ASSOC,PRESIDENT,JUN,WANG,274 MADISON AVE RM 1104,NEW YORK,NY,10016,710,C014,2126799700,811103,NEW YORK,10 to 19,$1 to 2.5 million,,JUNWANGLAW.COM,Attorneys
j,855-475-3060,WINE FOOD SOCIETY INC NWYRK,,,,249 KIMBALL AVE,NEW YORK,NY,10017,,,2124902035,839919,NEW YORK,5 to 9,Unknown,,,Charitable Institutions
j,855-475-3060,FARAONE MENNELLA RFMAS INC,OWNER,ROBERTO,FARAONE MENNEL,545 5TH AVE RM 1003,NEW YORK,NY,10017,3634,C011,2127525990,594409,NEW YORK,5 to 9,$1 to 2.5 million,2127525996,,Jewelers-Retail
j,855-475-3060,LOOKING GLASS LABS,OWNER,MEGHAN,BOODY,115 W BROADWAY APT 5N,NEW YORK,NY,10013,3866,C001,2127324447,873104,NEW YORK,5 to 9,Unknown,,LOOKINGGLASSLABS.COM,Laboratories
j,855-475-3060,TRANSLINK INTERNATIONAL LLC,OWNER,CROSBY,O' HARE,99 PARK AVE,NEW YORK,NY,10016,1601,C075,2123704343,621111,NEW YORK,5 to 9,$2.5 to 5 million,,,Investments
j,855-475-3060,KUNSKAPSSKOLAN USA,PRESIDENT,MARGARET,HOEY,349 5TH AVE FRNT A,NEW YORK,NY,10016,5019,C008,7323093091,874123,NEW YORK,5 to 9,Unknown,,KUNSKAPSSKOLAN.COM,Administrators-Chartered
j,855-475-3060,MAGH INC,,,,1720 2ND AVE,NEW YORK,NY,10128,4411,C153,2128608950,581301,NEW YORK,5 to 9,Less than $500000,,,Bars
j,855-475-3060,WALLIN,MANAGER,PATRICIA,BLACK,370 LEXINGTON AVE RM 1207,NEW YORK,NY,10017,6584,C025,2127573970,872101,NEW YORK,5 to 9,$1 to 2.5 million,2122629784,,Accountants
j,855-475-3060,INDIGO,,,,6 E 45TH ST RM 1301,NEW YORK,NY,10017,2472,C035,2128670090,581208,NEW YORK,10 to 19,$500000 to $1 million,,,Restaurants
j,855-475-3060,MICHAEL JORDAN'S THE STEAK HSE,,,,23 VANDERBILT AVE,NEW YORK,NY,10017,,C003,2126554915,581208,NEW YORK,10 to 19,$500000 to $1 million,,MICHAELJORDANSNYC.COM,Restaurants
j,855-475-3060,MOJO COFFEE,OWNER,PATRICK,CAMPI,128 CHARLES ST,NEW YORK,NY,10014,2537,C017,2126916656,581228,NEW YORK,5 to 9,Less than $500000,,,Coffee Shops
j,855-475-3060,SUSHIYA,MANAGER,HORI,MATAKAY,28 W 56TH ST FRNT A,NEW YORK,NY,10019,3816,C027,2122475760,581208,NEW YORK,10 to 19,$500000 to $1 million,,SUSHIYA56.COM,Restaurants
j,855-475-3060,ECC LOWER EAST SIDE,,,,191 CHRYSTIE ST,NEW YORK,NY,10002,1261,C099,6466547036,581304,NEW YORK,5 to 9,$500000 to $1 million,,,Night Clubs
j,855-475-3060,BHT ELECTORNIC PURCHASING,MANAGER,TONY,AAMA,29 W 46TH ST,NEW YORK,NY,10036,4104,C068,2129448417,573117,NEW YORK,10 to 19,$1 to 2.5 million,,,Electronic Equipment & Supplies-Retail
j,855-475-3060,BETH TEMPS,OWNER,ERCI,GOLDSTEIN,295 MADISON AVE FL 14,NEW YORK,NY,10017,6387,C002,2125327358,736304,NEW YORK,5 to 9,Less than $500000,2125328145,,Employment Contractors-Temporary Help
j,855-475-3060,COLE SAFE & LOCK,OWNER,RAY,COLE,357 E 86TH ST,NEW YORK,NY,10028,4717,C035,2124102456,769922,NEW YORK,10 to 19,$1 to 2.5 million,,,Safes & Vaults-Opening & Repairing
j,855-475-3060,MILAGROS UNISEX SALON,MANAGER,PLINIO,PIMETEL,33 SHERMAN AVE,NEW YORK,NY,10040,1769,C015,2123043960,723106,NEW YORK,5 to 9,Less than $500000,,,Beauty Salons
j,855-475-3060,M HASHASIAN INC,,,,1 BEEKMAN ST,NEW YORK,NY,10038,2203,C002,6469129667,275202,NEW YORK,5 to 9,$500000 to $1 million,,,Printers (Mfrs)
j,855-475-3060,YOUNGHEE SALON,OWNER,YOUNGHEE,KIM,64 N MOORE ST FRNT 2,NEW YORK,NY,10013,2357,C006,2123343770,723106,NEW YORK,10 to 19,$500000 to $1 million,2123343766,YOUNGHEESALON.COM,Beauty Salons
j,855-475-3060,FENIX PIZZA,MANAGER,A,COLLINS,2550 ADAM CLAYTON POWELL JR BLVD,NEW YORK,NY,10039,3542,C008,2122346853,581222,NEW YORK,5 to 9,Less than $500000,,,Pizza
j,855-475-3060,ALAN M LEFF PC,OFFICE MANAGER,SUSAN,LEFF,338 E 49TH ST,NEW YORK,NY,10017,1607,C052,2122287497,801101,NEW YORK,5 to 9,$1 to 2.5 million,,PAINMANAGEMENTNY.COM,Physicians & Surgeons
j,855-475-3060,WEST SIDE FDRTN-SENIOR HOUSING,MANAGER,ANNA,PUMAROL,11 W 102ND ST,NEW YORK,NY,10025,4796,C049,2126630001,653108,NEW YORK,5 to 9,$1 to 2.5 million,2126635052,,Real Estate Management
j,855-475-3060,NAI TAPAS,,,,174 1ST AVE FRNT A,NEW YORK,NY,10009,4506,C004,2126771030,581208,NEW YORK,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,SMBC,CHIEF FINANCIAL OFFICER,DAVID,WARD,277 PARK AVE,NEW YORK,NY,10172,3,C016,2125931798,602101,NEW YORK,10 to 19,$5 to 10 million,,SMBC-CM.COM,Banks
j,855-475-3060,TIA POL,OWNER,MANI,DAWES,205 10TH AVE FRNT 1,NEW YORK,NY,10011,4719,C079,2126758805,581208,NEW YORK,5 to 9,Less than $500000,,TIAPOL.COM,Restaurants
j,855-475-3060,CALIFORNIA PETROLEUM TRANSPORT,PRESIDENT,DAMIAN,PEREZ,114 W 47TH ST STE 2310,NEW YORK,NY,10036,1508,C049,2123025151,291101,NEW YORK,5 to 9,$2.5 to 5 million,,,Oil Refiners (Mfrs)
j,855-475-3060,TOKYO,OWNER,JEFF,HANG,91 MULBERRY ST,NEW YORK,NY,10013,4459,C040,2129626622,581208,NEW YORK,10 to 19,$1 to 2.5 million,,,Restaurants
j,855-475-3060,CATERED EVENTS CO,,,,537 EDGECOMBE AVE,NEW YORK,NY,10032,4436,C006,2122650072,581212,NEW YORK,5 to 9,Less than $500000,,,Caterers
j,855-475-3060,BUSKERS,,,,92 W HOUSTON ST FRNT A,NEW YORK,NY,10012,2593,C022,2123814911,581208,NEW YORK,5 to 9,Less than $500000,,BUSKERSNYC.COM,Restaurants
j,855-475-3060,GOLD TAXI BROKERS INC,MANAGER,STAN,LASBAN,407 W 39TH ST FRNT 1,NEW YORK,NY,10018,1230,C028,2122458000,501206,NEW YORK,5 to 9,$20 to 50 million,2122683225,,Automobile-Buyers (Whls)
j,855-475-3060,G C C DENTAL PLLC,OWNER,OLEG,GONCHAROV,401 AVENUE OF THE AMERICAS,NEW YORK,NY,10014,3516,C024,2127411100,802101,NEW YORK,5 to 9,$500000 to $1 million,,,Dentists
j,855-475-3060,ABACUS EQUITY PARTNERS,,,,590 MADISON AVE,NEW YORK,NY,10022,2524,C317,2125214133,616201,NEW YORK,5 to 9,$1 to 2.5 million,,,Real Estate Loans
j,855-475-3060,LAS AMERICAS BAKERY,OWNER,GEORGE,HERRERA,3362 BROADWAY,NEW YORK,NY,10031,7401,C007,2122347715,546102,NEW YORK,5 to 9,Less than $500000,,,Bakers-Retail
j,855-475-3060,HUSON INTERNATIONAL MEDIA,MANAGER,JENNIFER,MCMEANS,350 5TH AVE STE 4614,NEW YORK,NY,10118,4614,C081,2122683344,274119,NEW YORK,5 to 9,$2.5 to 5 million,2122683355,,Multimedia (Mfrs)
j,855-475-3060,"SHERRY, LAURA",,LAURA,SHERRY,317 E 34TH ST,NEW YORK,NY,10016,4974,C050,2127267464,809911,NEW YORK,5 to 9,$500000 to $1 million,,,Medical Groups
j,855-475-3060,TISHMAN CONSTRUCTION CORP,,,,470 PARK AVE S,NEW YORK,NY,10016,6819,C020,2122134744,152144,NEW YORK,10 to 19,$5 to 10 million,,TISHMAN.COM,Construction Companies
j,855-475-3060,MEDIACRAFT LLC,PRESIDENT,EDIN,GRINALDI,453 W 17TH ST STE 2SW,NEW YORK,NY,10011,4810,C001,2122069192,874302,NEW YORK,5 to 9,$1 to 2.5 million,,MEDIACRAFTCO.COM,Public Relations Counselors
j,855-475-3060,EVAN SHATZ SALES ASSOC,,,,1 UNION SQ W STE 612,NEW YORK,NY,10003,3303,C049,2129296967,519914,NEW YORK,5 to 9,$10 to 20 million,,,Novelties-Wholesale
j,855-475-3060,SS DRUGS INC,PRESIDENT,PRAVEEN K,APPANA,449 W 125TH ST,NEW YORK,NY,10027,4210,C008,2126656007,591205,NEW YORK,5 to 9,$1 to 2.5 million,,,Pharmacies
j,855-475-3060,ACLI,MANAGER,GIUSEPPINA,AZZOLINI,25 CARMINE ST,NEW YORK,NY,10014,4423,C030,2129748758,861102,NEW YORK,5 to 9,Unknown,2122655793,ACLI.IT,Associations
j,855-475-3060,PANNA II GARDEN INDIAN RSTRNT,OWNER,LAYLEE,KHAN,93 1ST AVE,NEW YORK,NY,10003,2922,C004,2125984610,581208,NEW YORK,5 to 9,Less than $500000,,PANNA2.COM,Restaurants
j,855-475-3060,AINYC,,,,11 BEACH ST,NEW YORK,NY,10013,2429,C031,2129661609,824401,NEW YORK,5 to 9,Unknown,,,Schools-Business & Vocational
j,855-475-3060,LA CAVA,,,,939 2ND AVE FRNT A,NEW YORK,NY,10022,7707,C155,2122231206,581208,NEW YORK,10 to 19,$1 to 2.5 million,,LACAVANYC.COM,Restaurants
j,855-475-3060,LCA CAPITAL,,,,10 ROCKEFELLER PLZ STE 810,NEW YORK,NY,10020,1903,C015,2123332154,628203,NEW YORK,5 to 9,$2.5 to 5 million,,,Financial Advisory Services
j,855-475-3060,CIR LEGAL SVC,PARTNER,HARRY,FRANKLIN,520 8TH AVE RM 1200,NEW YORK,NY,10018,4183,C046,2123568195,811103,NEW YORK,5 to 9,$1 to 2.5 million,,,Attorneys
j,855-475-3060,STRONG ARM TRUCKING INC,,,,245 E 19TH ST APT 11D,NEW YORK,NY,10003,2653,C027,9177419071,421304,NEW YORK,5 to 9,$1 to 2.5 million,,,Trucking
j,855-475-3060,BUCK DESIGN INC,EXECUTIVE DIRECTOR,ORION,TAIT,247 CENTRE ST RM 5L,NEW YORK,NY,10013,3216,C014,2126680111,731101,NEW YORK,10 to 19,$2.5 to 5 million,,BUCK.TV,Advertising-Agencies & Counselors
j,855-475-3060,WEBER MOSES & CO,PARTNER,MARTIN,WEBER,225 BROADWAY STE 2420,NEW YORK,NY,10007,3711,C006,2127665840,872102,NEW YORK,5 to 9,$500000 to $1 million,2127662516,WEBERMOSES.COM,Accounting & Bookkeeping General Svc
j,855-475-3060,OB GYN 2000 PC,OFFICE MANAGER,INGRED,TAPIA,600 W 150TH ST APT 3,NEW YORK,NY,10031,2465,C020,2126944500,801101,NEW YORK,5 to 9,$500000 to $1 million,,,Physicians & Surgeons
j,855-475-3060,MORAVIAN OPEN DOOR,EXECUTIVE DIRECTOR,DARRYL,WILLIAMS,347 E 18TH ST,NEW YORK,NY,10003,2802,C118,6466022579,839919,NEW YORK,5 to 9,Unknown,2129955811,MORAVIANHOUSE.ORG,Charitable Institutions
j,855-475-3060,LILLIAN'S SKINCARE CTR,,,,27 E 20TH ST,NEW YORK,NY,10003,1348,C042,2125335339,723106,NEW YORK,5 to 9,Less than $500000,,,Beauty Salons
j,855-475-3060,JEAN LOUIS DAVID,SITE MANAGER,ELLIZABETH,TAYLOR,30 VESEY ST FRNT A,NEW YORK,NY,10007,2914,C020,2123494935,723106,NEW YORK,10 to 19,$500000 to $1 million,,,Beauty Salons
j,855-475-3060,ROSSY'S BAKERY & CAFE,,,,242 E 3RD ST,NEW YORK,NY,10009,7429,C002,2122532424,546102,NEW YORK,5 to 9,Less than $500000,,,Bakers-Retail
j,855-475-3060,ALONI DIAMONDS LTD,OWNER,S,SHLOMO,36 W 47TH ST STE 405,NEW YORK,NY,10036,8641,C063,2123911767,594404,NEW YORK,5 to 9,$1 to 2.5 million,,ALONIDIAMONDS.COM,Diamonds
j,855-475-3060,DENTAL DUPLEX,,,,128 E 71ST ST,NEW YORK,NY,10021,5014,C211,2126284556,802101,NEW YORK,10 to 19,$1 to 2.5 million,,DENTALDUPLEX.COM,Dentists
j,855-475-3060,OLIVIA MILLER INC,OWNER,SUSAN,MILLER,1 W 34TH ST FL 10,NEW YORK,NY,10001,3011,C001,2127361929,566101,NEW YORK,10 to 19,$1 to 2.5 million,,,Shoes-Retail
j,855-475-3060,BROADPOINT GLEACHER SEC GROUP,,,,1290 AVENUE OF THE AMERICAS STE 501,NEW YORK,NY,10104,501,C029,2125862729,628205,NEW YORK,5 to 9,$2.5 to 5 million,,,Financial Planning Consultants
